SCHEDULED_DEPARTURE,carrier,DEPARTURE_TIME,dest,distance,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweatherbad,delaytimeweathergood,YEAR,MONTH,DAY,DATE
645,DL,1327,LGA,214,1754,DCA,0,7,11,N222DZ,ontime,3,75,75,56,800,758,-2,164.2,14.0675,2015,2,9,4/1/2008
645,DL,1430,LGA,214,1756,DCA,0,7,11,N242DL,ontime,0,205,205,171,1010,952,-18,164.2599,14.0795,2015,2,9,5/1/2008
645,DL,1529,LGA,214,1758,DCA,0,7,11,N241DL,ontime,-1,195,195,153,1000,931,-29,164.26,14.085,2015,2,9,6/1/2008
645,DL,1628,LGA,214,1760,DCA,0,7,11,N221DL,ontime,-3,185,185,153,1050,1025,-25,164.1952,14.06,2015,2,9,7/1/2008
645,DL,1732,LGA,214,1762,DCA,0,7,11,N222DZ,ontime,-4,125,125,90,950,952,2,164.15,14.065,2015,2,10,8/1/2008
645,DL,1842,LGA,214,1764,DCA,0,7,11,N242DL,ontime,0,86,86,50,911,859,-12,164.2,14.0756,2015,2,10,9/1/2008
645,DL,1928,LGA,214,1766,DCA,0,7,11,N241DL,ontime,3,95,95,547,820,826,6,164.22,14.08,2015,2,10,10/1/2008
645,DL,2032,LGA,214,1768,DCA,0,7,11,N221DL,ontime,-4,255,255,229,1000,957,-3,164.23,14.075,2015,2,10,11/1/2008
645,MQ,1525,JFK,213,4752,DCA,0,7,11,N801MQ,ontime,-4,210,210,175,1215,1157,-18,164.2,14.075,2015,2,10,12/1/2008
645,MQ,552,JFK,213,4760,DCA,0,7,11,N710MQ,ontime,-4,140,140,104,1005,953,-12,164.14,14.05,2015,2,10,1/1/2009
645,MQ,915,JFK,213,4771,DCA,0,7,11,N704MQ,ontime,9,225,225,179,1130,1146,16,164.14,14.04,2015,2,10,2/1/2009
645,MQ,2015,JFK,213,4784,DCA,0,7,11,N704MQ,delayed,0,185,185,143,1150,1136,-14,164.1668,14.04,2015,2,10,3/1/2009
645,MQ,1255,LGA,214,4964,DCA,0,7,11,N709MQ,delayed,3,150,150,127,915,946,31,164.15,14.0699,2015,2,10,4/1/2009
645,MQ,1456,LGA,214,4968,DCA,0,7,11,N704MQ,ontime,-7,71,71,38,756,744,-12,164.07,14.051,2015,2,10,5/1/2009
645,MQ,1652,LGA,214,4972,DCA,0,7,11,N737MQ,ontime,-3,145,145,112,910,858,-12,164.07,14.07,2015,2,10,6/1/2009
645,MQ,1900,LGA,214,4976,DCA,0,7,11,N734MQ,ontime,-8,144,144,547,1009,1451,-14,164.1,14.09,2015,2,10,7/1/2009
645,UA,848,LGA,229,846,IAD,0,7,11,N588UA,ontime,-3,154,154,114,819,756,-23,164.135,14.1091,2015,2,10,8/1/2009
645,US,858,LGA,214,2164,DCA,0,7,11,N763UW,ontime,-4,256,256,207,1401,1340,-21,164.12,14.13,2015,2,10,9/1/2009
645,US,957,LGA,214,2166,DCA,0,7,11,N721UW,ontime,-6,114,114,81,839,820,-19,164.0967,14.1401,2015,2,10,10/1/2009
645,US,1057,LGA,214,2168,DCA,0,7,11,N722UW,ontime,-3,225,225,188,1230,1222,-8,164.04,14.12,2015,2,10,11/1/2009
645,US,1202,LGA,214,2170,DCA,0,7,11,N748UW,ontime,-1,128,128,97,853,901,8,164.045,14.12,2015,2,10,12/1/2009
645,US,1258,LGA,214,2172,DCA,0,7,11,N763UW,ontime,-1,69,69,30,854,828,-26,164.07,14.121,2015,2,10,1/1/2010
645,US,1350,LGA,214,2174,DCA,0,7,11,N721UW,ontime,-3,74,74,36,859,839,-20,164.08,14.11,2015,2,10,2/1/2010
645,US,1452,LGA,214,2176,DCA,0,7,11,N722UW,ontime,7,195,195,547,900,926,26,164.08,14.11,2015,2,10,3/1/2010
645,US,1556,LGA,214,2178,DCA,0,7,11,N748UW,ontime,-3,314,314,264,1459,1428,-31,164.1099,14.165,2015,2,10,4/1/2010
645,US,1657,LGA,214,2180,DCA,0,7,11,N763UW,ontime,-1,135,135,103,900,855,-5,164.135,14.143,2015,2,10,5/1/2010
645,US,1753,LGA,214,2182,DCA,0,7,11,N721UW,ontime,11,97,97,547,922,956,15,164.15,14.1678,2015,2,10,6/1/2010
645,US,1856,LGA,214,2184,DCA,0,7,11,N722UW,ontime,3,99,99,69,724,752,28,164.11,14.16,2015,2,10,7/1/2010
645,US,2002,LGA,214,2186,DCA,0,7,11,N748UW,ontime,2,115,115,88,940,956,16,164.1,14.1656,2015,2,10,8/1/2010
645,US,2054,LGA,214,2188,DCA,0,7,11,N763UW,ontime,-3,109,109,90,934,942,8,164.0326,14.15,2015,2,10,9/1/2010
645,RU,1736,EWR,169,3372,BWI,0,7,11,N12540,ontime,-7,145,145,114,1010,1002,-8,164,14.152,2015,2,10,10/1/2010
645,RU,1029,EWR,169,2303,BWI,0,7,11,N13990,ontime,4,95,95,547,820,860,7,164.01,14.17,2015,2,11,11/1/2010
645,RU,1310,EWR,169,2703,BWI,0,7,11,N12946,ontime,-3,145,145,117,910,901,-9,163.99,14.16,2015,2,11,12/1/2010
645,RU,1450,EWR,169,2403,BWI,0,7,11,N10575,ontime,5,120,120,547,845,900,8,163.95,14.1656,2015,2,11,1/1/2011
645,CO,1851,EWR,199,816,DCA,0,7,11,N33608,ontime,4,157,157,125,922,911,-11,164,14.169,2015,2,11,2/1/2011
645,CO,1255,EWR,199,1767,DCA,0,7,11,N11656,ontime,-8,110,110,108,835,843,8,163.97,14.165,2015,2,11,3/1/2011
645,CO,1623,EWR,199,810,DCA,0,7,11,N19623,ontime,-9,117,117,87,842,831,-11,164.01,14.15,2015,2,11,4/1/2011
645,DH,835,EWR,213,7299,IAD,0,7,11,N654BR,ontime,-8,72,72,45,857,843,-14,164.055,14.16,2015,2,11,5/1/2011
645,DH,1700,EWR,213,7302,IAD,0,7,11,N691BR,ontime,12,95,95,63,820,819,-1,164.02,14.1511,2015,2,11,6/1/2011
645,DH,1241,EWR,213,7303,IAD,0,7,11,N691BR,ontime,16,96,96,61,721,723,2,164.06,14.155,2015,2,11,7/1/2011
646,DH,2113,EWR,213,7304,IAD,0,7,11,N652BR,ontime,-4,136,136,121,802,809,7,164.07,14.17,2015,2,11,8/1/2011
646,DH,1531,EWR,213,7307,IAD,0,7,11,N307UE,delayed,-10,64,64,55,850,857,7,164.08,14.16,2015,2,11,9/1/2011
647,RU,2130,EWR,199,2879,DCA,0,7,11,N13123,ontime,-6,73,73,49,800,801,1,164.06,14.16,2015,2,11,10/1/2011
647,RU,844,EWR,213,2254,IAD,0,7,11,N13975,ontime,-8,42,42,27,729,723,-6,164.02,14.17,2015,2,11,11/1/2011
648,RU,1656,EWR,213,2497,IAD,0,7,11,N13969,ontime,-3,67,67,28,755,748,-7,164.13,14.18,2015,2,11,1/1/1991
649,RU,1723,EWR,199,2097,DCA,0,7,11,N16976,ontime,-2,218,218,193,1227,1218,-9,164.18,14.1886,2015,2,12,2/1/1991
650,RU,1356,EWR,199,2216,DCA,0,7,11,N14993,ontime,61,134,134,89,804,852,48,164.2,14.19,2015,2,12,3/1/1991
650,RU,926,EWR,199,2582,DCA,0,7,11,N13968,ontime,3,99,99,68,829,820,-9,164.18,14.185,2015,2,12,4/1/1991
650,RU,1501,EWR,213,2156,IAD,0,7,11,N17115,ontime,-3,160,160,111,1030,1017,-13,164.1,14.17,2015,2,12,5/1/1991
650,RU,1856,EWR,213,2385,IAD,0,7,11,N17115,ontime,-7,160,160,115,930,856,-34,164.06,14.165,2015,2,12,6/1/1991
650,OH,1450,JFK,184,5935,BWI,0,1,12,N812CA,ontime,-3,85,85,60,915,859,-16,164.09,14.1669,2015,2,12,7/1/1991
650,DH,1640,JFK,213,6155,DCA,0,1,12,N418FJ,ontime,4,130,130,111,1000,1004,4,164.09,14.155,2015,2,12,8/1/1991
650,DH,1244,LGA,229,7208,IAD,0,1,12,N320UE,ontime,-5,202,202,175,912,912,0,164.11,14.16,2015,2,12,9/1/1991
650,DH,1442,LGA,229,7211,IAD,0,1,12,N676BR,ontime,-10,325,325,327,1015,1031,16,164.1,14.155,2015,2,12,10/1/1991
650,DH,1709,LGA,229,7215,IAD,0,1,12,N645BR,ontime,-6,80,80,55,810,803,-7,164.1,14.145,2015,2,12,11/1/1991
650,DH,2112,LGA,229,7684,IAD,0,1,12,N702BR,ontime,-9,105,105,78,835,822,-13,164.095,14.13,2015,2,12,12/1/1991
650,DH,641,LGA,229,7790,IAD,0,1,12,N676BR,delayed,-5,280,280,256,1030,1032,2,164.175,14.135,2015,2,12,1/1/1992
650,DH,1037,LGA,229,7792,IAD,0,1,12,N676BR,ontime,-3,65,65,33,755,740,-15,164.17,14.139,2015,2,12,2/1/1992
650,DH,833,JFK,228,7800,IAD,0,1,12,N677BR,ontime,7,135,135,114,1005,1115,70,164.17,14.15,2015,2,12,3/1/1992
650,DH,1240,JFK,228,7806,IAD,0,1,12,N309UE,ontime,3,195,195,159,905,850,-15,164.29,14.1461,2015,2,12,4/1/1992
650,DH,1535,JFK,228,7808,IAD,0,1,12,N321UE,delayed,-9,180,180,146,1150,1149,-1,164.3593,14.17,2015,2,13,5/1/1992
650,DH,1638,JFK,228,7810,IAD,0,1,12,N315UE,ontime,-3,124,124,100,854,840,-14,164.34,14.1799,2015,2,13,6/1/1992
650,DH,1710,JFK,228,7812,IAD,0,1,12,N327UE,ontime,-1,139,139,117,909,859,-10,164.34,14.1666,2015,2,13,7/1/1992
650,DH,2112,JFK,228,7814,IAD,0,1,12,N659BR,ontime,-13,136,136,114,906,848,-18,164.38,14.175,2015,2,13,8/1/1992
650,DL,1451,JFK,213,746,DCA,0,1,12,N974DL,ontime,-6,110,110,80,840,826,-14,164.2973,14.17,2015,2,13,9/1/1992
650,DL,630,LGA,214,1740,DCA,0,1,12,N242DL,ontime,-2,82,82,59,812,803,-9,164.22,14.16,2015,2,13,10/1/1992
650,DL,733,LGA,214,1742,DCA,0,1,12,N222DZ,ontime,0,319,319,274,1509,1458,-11,164.23,14.165,2015,2,13,11/1/1992
650,DL,830,LGA,214,1744,DCA,0,1,12,N241DL,ontime,8,65,65,30,755,754,-1,164.26,14.165,2015,2,13,12/1/1992
650,DL,1004,LGA,214,1746,DCA,0,1,12,N221DL,delayed,1,68,68,30,858,850,-8,164.28,14.1607,2015,2,13,1/1/1993
650,DL,1028,LGA,214,1748,DCA,0,1,12,N223DZ,ontime,-6,110,110,73,840,835,-5,164.43,14.175,2015,2,13,2/1/1993
650,DL,1131,LGA,214,1750,DCA,0,1,12,N222DZ,ontime,4,95,95,547,925,931,9,164.32,14.165,2015,2,13,3/1/1993
650,DL,1230,LGA,214,1752,DCA,0,1,12,N241DL,ontime,5,195,195,547,905,910,5,164.35,14.155,2015,2,13,4/1/1993
650,DL,1328,LGA,214,1754,DCA,0,1,12,N221DL,ontime,10,110,110,70,840,830,-10,164.38,14.155,2015,2,13,5/1/1993
650,DL,1432,LGA,214,1756,DCA,0,1,12,N223DZ,ontime,-4,100,100,61,830,825,-5,164.36,14.16,2015,2,13,6/1/1993
650,DL,1529,LGA,214,1758,DCA,0,1,12,N222DZ,ontime,9,85,85,857,815,819,4,163.35,14.28,2015,2,13,7/1/1993
650,DL,1630,LGA,214,1760,DCA,0,1,12,N241DL,ontime,34,163,163,127,1033,1047,14,163.57,14.26,2015,2,13,8/1/1993
650,DL,1728,LGA,214,1762,DCA,0,1,12,N221DL,ontime,71,178,178,147,1148,1243,55,163.7325,14.1899,2015,2,13,9/1/1993
650,DL,1830,LGA,214,1764,DCA,0,1,12,N223DZ,ontime,0,74,74,53,704,715,11,163.5,14.2501,2015,2,13,10/1/1993
651,DL,1929,LGA,214,1766,DCA,0,1,12,N222DZ,ontime,1,86,86,45,817,801,-16,163.4,14.33,2015,2,13,11/1/1993
651,DL,2029,LGA,214,1768,DCA,0,1,12,N224DA,ontime,47,50,50,33,741,834,53,163.2453,14.31,2015,2,13,12/1/1993
652,MQ,1527,JFK,213,4752,DCA,0,1,12,N705MQ,ontime,-3,198,198,153,1010,1003,-7,163.31,14.36,2015,2,13,1/1/1994
652,MQ,553,JFK,213,4760,DCA,0,1,12,N717MQ,ontime,22,273,273,262,825,851,26,163.25,14.3999,2015,2,13,2/1/1994
653,MQ,1820,JFK,213,4784,DCA,0,1,12,N704MQ,ontime,-4,178,178,152,951,936,-15,163.42,14.38,2015,2,13,3/1/1994
653,MQ,654,LGA,214,4952,DCA,0,1,12,N801MQ,delayed,2,188,188,151,1201,1151,-10,163.3799,14.39,2015,2,13,4/1/1994
654,MQ,756,LGA,214,4954,DCA,0,1,12,N713MQ,ontime,-1,69,69,43,803,802,-1,163.63,14.395,2015,2,13,5/1/1994
655,MQ,855,LGA,214,4956,DCA,0,1,12,N705MQ,ontime,-10,77,77,54,812,759,-13,163.5135,14.376,2015,2,13,6/1/1994
655,MQ,1053,LGA,214,4960,DCA,0,1,12,N725MQ,ontime,-1,100,100,74,835,828,-7,163.45,14.44,2015,2,14,7/1/1994
655,MQ,1258,LGA,214,4964,DCA,0,1,12,N711MQ,ontime,-1,155,155,133,930,929,-1,163.49,14.4445,2015,2,14,8/1/1994
655,MQ,1450,LGA,214,4968,DCA,0,1,12,N704MQ,ontime,-4,120,120,77,855,825,-30,163.46,14.44,2015,2,14,9/1/1994
655,MQ,1552,LGA,214,4970,DCA,0,1,12,N725MQ,ontime,-4,95,95,63,830,826,-4,163.66,14.465,2015,2,14,10/1/1994
655,MQ,1647,LGA,214,4972,DCA,0,1,12,N726MQ,ontime,0,105,105,81,940,943,3,163.46,14.515,2015,2,14,11/1/1994
655,MQ,1903,LGA,214,4976,DCA,0,1,12,N739MQ,ontime,1,200,200,169,1015,955,-20,163.42,14.5301,2015,2,14,12/1/1994
655,UA,848,LGA,229,846,IAD,0,1,12,N562UA,ontime,-4,170,170,137,945,921,-24,163.44,14.58,2015,2,14,1/1/1995
655,US,628,LGA,214,1479,DCA,0,1,12,N721UW,ontime,-2,345,345,321,940,932,-8,163.53,14.59,2015,2,14,2/1/1995
655,US,657,LGA,214,2160,DCA,0,1,12,N762UW,delayed,4,267,267,242,922,923,1,163.5405,14.59,2015,2,14,3/1/1995
655,US,758,LGA,214,2162,DCA,0,1,12,N722UW,ontime,13,75,75,857,810,817,7,163.55,14.5401,2015,2,14,4/1/1995
655,US,857,LGA,214,2164,DCA,0,1,12,N708UW,ontime,-5,320,320,271,1515,1442,-33,163.56,14.519,2015,2,14,5/1/1995
655,US,955,LGA,214,2166,DCA,0,1,12,N724UW,ontime,-8,190,190,157,1105,1043,-22,163.66,14.5147,2015,2,14,6/1/1995
655,US,1058,LGA,214,2168,DCA,0,1,12,N762UW,delayed,-8,220,220,202,935,937,2,163.7,14.5,2015,2,14,7/1/1995
655,US,1156,LGA,214,2170,DCA,0,1,12,N722UW,ontime,4,205,205,857,820,823,3,163.6505,14.526,2015,2,14,8/1/1995
655,US,1256,LGA,214,2172,DCA,0,1,12,N708UW,ontime,-3,322,322,299,1517,1508,-9,163.67,14.51,2015,2,15,9/1/1995
655,US,1358,LGA,214,2174,DCA,0,1,12,N724UW,ontime,-2,90,90,52,825,815,-10,163.4508,14.4801,2015,2,15,10/1/1995
655,US,1458,LGA,214,2176,DCA,0,1,12,N762UW,ontime,-3,203,203,174,1218,1206,-12,163.45,14.46,2015,2,15,11/1/1995
655,US,1559,LGA,214,2178,DCA,0,1,12,N722UW,ontime,-4,124,124,103,859,851,-8,163.4871,14.4508,2015,2,15,12/1/1995
655,US,1656,LGA,214,2180,DCA,0,1,12,N708UW,delayed,-10,94,94,62,829,807,-22,163.21,14.44,2015,2,15,1/1/1996
655,US,1756,LGA,214,2182,DCA,0,1,12,N724UW,ontime,-3,218,218,160,833,752,-41,163.31,14.44,2015,2,15,2/1/1996
655,US,1858,LGA,214,2184,DCA,0,1,12,N762UW,ontime,-1,87,87,59,822,815,-7,163.48,14.4801,2015,2,15,3/1/1996
655,US,1958,LGA,214,2186,DCA,0,1,12,N722UW,ontime,-8,74,74,50,809,756,-13,163.52,14.5099,2015,2,15,4/1/1996
655,US,2056,LGA,214,2188,DCA,0,1,12,N708UW,ontime,24,93,93,59,828,831,3,163.5164,14.5101,2015,2,15,5/1/1996
655,RU,656,EWR,169,2703,BWI,0,1,12,N16976,ontime,2,175,175,857,1050,1055,5,163.49,14.53,2015,2,15,6/1/1996
655,RU,1509,EWR,169,2403,BWI,0,1,12,N15926,delayed,2,130,130,87,905,846,-19,163.55,14.5154,2015,2,15,7/1/1996
655,RU,1720,EWR,169,3372,BWI,0,1,12,N12552,ontime,17,155,155,119,1030,1105,35,163.49,14.46,2015,2,15,8/1/1996
657,RU,1040,EWR,169,2303,BWI,0,1,12,N12540,ontime,0,361,361,328,958,953,-5,163.6,14.45,2015,2,15,9/1/1996
659,CO,729,EWR,199,806,DCA,0,1,12,N32626,ontime,-3,386,386,340,1025,1020,-5,163.6328,14.465,2015,2,15,10/1/1996
659,CO,1257,EWR,199,808,DCA,0,1,12,N23657,ontime,-4,89,89,63,828,813,-15,163.63,14.4636,2015,2,15,11/1/1996
659,CO,1732,EWR,199,814,DCA,0,1,12,N61304,delayed,-1,152,152,127,931,924,-7,163.5875,14.445,2015,2,15,12/1/1996
659,CO,1852,EWR,199,816,DCA,0,1,12,N15659,ontime,-6,165,165,129,944,924,-20,163.589,14.44,2015,2,15,1/1/1997
659,DH,831,EWR,213,7299,IAD,0,1,12,N664BR,ontime,0,404,404,350,1043,1019,-24,163.55,14.42,2015,2,15,2/1/1997
659,DH,1710,EWR,213,7302,IAD,0,1,12,N695BR,ontime,-4,183,183,143,1002,939,-23,163.6,14.4164,2015,2,15,3/1/1997
659,DH,1359,EWR,213,7303,IAD,0,1,12,N695BR,delayed,-1,164,164,115,943,912,-31,163.67,14.43,2015,2,15,4/1/1997
659,DH,2112,EWR,213,7304,IAD,0,1,12,N333UE,ontime,-1,68,68,41,907,856,-11,163.74,14.41,2015,2,15,5/1/1997
700,DH,622,EWR,213,7305,IAD,0,1,12,N327UE,ontime,2,38,38,857,738,745,7,163.75,14.42,2015,2,15,6/1/1997
700,DH,1421,EWR,213,7307,IAD,0,1,12,N332UE,ontime,10,159,159,130,839,840,1,163.8471,14.4,2015,2,15,7/1/1997
700,RU,1348,EWR,199,2216,DCA,0,1,12,N12540,ontime,-2,113,113,78,853,836,-17,163.95,14.4,2015,2,16,8/1/1997
700,RU,858,EWR,199,2582,DCA,0,1,12,N19554,ontime,-1,181,181,149,1001,942,-19,163.9,14.4001,2015,2,16,9/1/1997
700,RU,1519,EWR,199,2261,DCA,0,1,12,N16976,ontime,-5,87,87,53,827,807,-20,164.14,14.4001,2015,2,16,10/1/1997
700,RU,1649,EWR,213,2497,IAD,0,1,12,N12567,ontime,-8,103,103,68,843,819,-24,164.01,14.41,2015,2,16,11/1/1997
700,RU,1857,EWR,213,2385,IAD,0,1,12,N16976,ontime,-6,119,119,91,859,852,-7,164.1,14.41,2015,2,16,12/1/1997
700,RU,2056,EWR,199,2879,DCA,0,1,12,N16927,ontime,-4,142,142,105,1022,1013,-9,164.06,14.41,2015,2,16,1/1/1998
700,RU,1253,EWR,213,2692,IAD,0,1,12,N17507,ontime,-3,98,98,63,838,821,-17,163.93,14.4101,2015,2,16,2/1/1998
700,RU,651,EWR,199,2761,DCA,0,1,12,N21537,ontime,-5,148,148,112,1028,1030,2,164.1536,14.425,2015,2,16,3/1/1998
700,RU,1622,EWR,199,2181,DCA,0,1,12,N16963,ontime,-2,159,159,136,839,834,-5,164.06,14.4364,2015,2,16,4/1/1998
700,RU,657,EWR,213,2855,IAD,0,1,12,N12996,ontime,-4,273,273,236,1033,1017,-16,164.11,14.43,2015,2,16,5/1/1998
700,RU,1456,EWR,213,2156,IAD,0,1,12,N41104,ontime,0,178,178,154,858,911,13,164.16,14.42,2015,2,16,6/1/1998
700,OH,1453,JFK,184,5935,BWI,0,2,13,N967CA,ontime,-1,326,326,286,1526,1514,-12,164.206,14.42,2015,2,16,7/1/1998
700,DH,1639,JFK,213,6155,DCA,0,2,13,N426FJ,ontime,1,142,142,111,1022,1029,7,164.11,14.42,2015,2,16,8/1/1998
700,DH,1238,LGA,229,7208,IAD,0,2,13,N328UE,ontime,-2,232,232,199,1252,1235,-17,164.26,14.402,2015,2,16,9/1/1998
700,DH,1922,LGA,229,7215,IAD,0,2,13,N642BR,delayed,-5,385,385,360,1025,1027,2,164.21,14.395,2015,2,16,10/1/1998
700,DH,2124,LGA,229,7684,IAD,0,2,13,N648BR,ontime,-1,85,85,61,825,819,-6,164.225,14.395,2015,2,16,11/1/1998
700,DH,655,LGA,229,7790,IAD,0,2,13,N690BR,delayed,0,195,195,158,1015,1012,-3,164.12,14.3707,2015,2,16,12/1/1998
700,DH,1038,LGA,229,7792,IAD,0,2,13,N690BR,ontime,-2,220,220,198,940,929,-11,164.13,14.37,2015,2,17,1/1/1999
700,DH,833,JFK,228,7800,IAD,0,2,13,N628BR,ontime,-5,330,330,301,930,916,-14,164.045,14.3286,2015,2,17,2/1/1999
700,DH,1236,JFK,228,7806,IAD,0,2,13,N327UE,ontime,0,280,280,271,940,947,7,164.14,14.3492,2015,2,17,3/1/1999
700,DH,1450,JFK,228,7808,IAD,0,2,13,N316UE,ontime,-5,210,210,208,930,942,12,164.1268,14.3207,2015,2,17,4/1/1999
700,DH,1640,JFK,228,7810,IAD,0,2,13,N331UE,ontime,4,185,185,159,1005,1003,-2,164.226,14.35,2015,2,17,5/1/1999
700,DH,1713,JFK,228,7812,IAD,0,2,13,N330UE,ontime,3,150,150,129,930,926,-4,164.325,14.37,2015,2,17,6/1/1999
700,DH,2125,JFK,228,7814,IAD,0,2,13,N625BR,ontime,-1,165,165,132,1045,1031,-14,164.4,14.389,2015,2,17,7/1/1999
700,DH,1642,JFK,228,7816,IAD,0,2,13,N328UE,delayed,-4,95,95,58,835,812,-23,164.4625,14.36,2015,2,17,8/1/1999
700,DL,1453,JFK,213,746,DCA,0,2,13,N904DE,ontime,-2,150,150,114,930,908,-22,164.5325,14.36,2015,2,17,9/1/1999
700,DL,629,LGA,214,1740,DCA,0,2,13,N223DZ,ontime,-5,120,120,94,900,844,-16,164.57,14.36,2015,2,17,10/1/1999
700,DL,729,LGA,214,1742,DCA,0,2,13,N221DL,ontime,0,130,130,103,1010,1004,-6,164.61,14.38,2015,2,17,11/1/1999
700,DL,831,LGA,214,1744,DCA,0,2,13,N222DZ,ontime,3,360,360,317,1000,1506,306,164.66,14.39,2015,2,17,12/1/1999
700,DL,929,LGA,214,1746,DCA,0,2,13,N224DA,ontime,6,270,270,250,930,943,13,164.6758,14.395,2015,2,17,1/1/2000
700,DL,1029,LGA,214,1748,DCA,0,2,13,N223DZ,ontime,-2,243,243,212,1003,958,-5,164.67,14.385,2015,2,17,2/1/2000
700,DL,1128,LGA,214,1750,DCA,0,2,13,N221DL,ontime,-2,72,72,38,812,801,-11,164.6201,14.39,2015,2,17,3/1/2000
700,DL,1228,LGA,214,1752,DCA,0,2,13,N222DZ,ontime,1,109,109,68,849,850,1,164.5256,14.39,2015,2,17,4/1/2000
700,DL,1329,LGA,214,1754,DCA,0,2,13,N224DA,ontime,-1,128,128,97,908,910,2,164.54,14.4,2015,2,17,5/1/2000
700,DL,1429,LGA,214,1756,DCA,0,2,13,N223DZ,ontime,1,320,320,306,1020,1025,5,164.51,14.4099,2015,2,17,6/1/2000
700,DL,1529,LGA,214,1758,DCA,0,2,13,N221DL,ontime,-11,380,380,368,1020,1026,6,164.46,14.44,2015,2,17,7/1/2000
700,DL,1634,LGA,214,1760,DCA,0,2,13,N222DZ,delayed,-4,112,112,82,852,842,-10,164.4399,14.466,2015,2,17,8/1/2000
700,DL,1733,LGA,214,1762,DCA,0,2,13,N224DA,ontime,-10,325,325,268,1525,1436,-49,164.44,14.45,2015,2,18,9/1/2000
700,DL,1830,LGA,214,1764,DCA,0,2,13,N223DZ,ontime,3,324,324,295,1524,1520,-4,164.4693,14.451,2015,2,18,10/1/2000
700,DL,1930,LGA,214,1766,DCA,0,2,13,N221DL,ontime,-7,395,395,390,1035,1045,10,164.5372,14.455,2015,2,18,11/1/2000
700,DL,2028,LGA,214,1768,DCA,0,2,13,N222DZ,delayed,-3,328,328,308,928,934,6,164.4984,14.4499,2015,2,18,12/1/2000
700,MQ,1516,JFK,213,4752,DCA,0,2,13,N709MQ,ontime,-8,100,100,74,840,844,4,164.4999,14.4675,2015,2,18,1/1/2001
700,MQ,553,JFK,213,4760,DCA,0,2,13,N707MQ,ontime,-2,165,165,136,845,843,-2,164.5,14.49,2015,2,18,2/1/2001
700,MQ,1851,JFK,213,4784,DCA,0,2,13,N700MQ,delayed,45,195,195,170,1215,1300,45,164.503,14.53,2015,2,18,3/1/2001
700,MQ,650,LGA,214,4952,DCA,0,2,13,N715MQ,ontime,-1,185,185,149,905,910,5,164.5101,14.55,2015,2,18,4/1/2001
700,MQ,755,LGA,214,4954,DCA,0,2,13,N724MQ,ontime,-4,165,165,136,1145,1139,-6,164.4916,14.605,2015,2,18,5/1/2001
700,MQ,851,LGA,214,4956,DCA,0,2,13,N709MQ,ontime,83,178,178,155,858,1050,112,164.42,14.5799,2015,2,18,6/1/2001
700,MQ,1050,LGA,214,4960,DCA,0,2,13,N715MQ,ontime,-5,150,150,123,1030,1019,-11,164.35,14.5607,2015,2,18,7/1/2001
700,MQ,1248,LGA,214,4964,DCA,0,2,13,N736MQ,ontime,-2,335,335,306,935,926,-9,164.36,14.565,2015,2,18,8/1/2001
700,MQ,1401,LGA,214,4966,DCA,0,2,13,N733MQ,ontime,-4,193,193,167,1013,958,-15,164.36,14.55,2015,2,18,9/1/2001
700,MQ,1453,LGA,214,4968,DCA,0,2,13,N704MQ,ontime,-4,170,170,150,850,840,-10,164.42,14.5693,2015,2,18,10/1/2001
700,MQ,1700,LGA,214,4970,DCA,0,2,13,N703MQ,delayed,-4,230,230,213,1250,1314,24,164.3788,14.566,2015,2,18,11/1/2001
700,MQ,1811,LGA,214,4972,DCA,0,2,13,N727MQ,delayed,-5,125,125,89,1005,940,-25,164.43,14.57,2015,2,18,12/1/2001
700,MQ,2007,LGA,214,4976,DCA,0,2,13,N846MQ,delayed,2,130,130,857,1010,1025,14,164.53,14.56,2015,2,18,1/1/2002
700,UA,845,LGA,229,846,IAD,0,2,13,N514UA,ontime,3,163,163,857,1043,1050,13,164.55,14.53,2015,2,18,2/1/2002
700,US,629,LGA,214,1479,DCA,0,2,13,N730UW,ontime,-4,197,197,151,1017,957,-20,164.575,14.54,2015,2,18,3/1/2002
700,US,658,LGA,214,2160,DCA,0,2,13,N756UW,ontime,1,371,371,356,1011,1015,4,164.565,14.53,2015,2,18,4/1/2002
700,US,756,LGA,214,2162,DCA,0,2,13,N741UW,ontime,-5,225,225,197,845,831,-14,164.55,14.49,2015,2,19,5/1/2002
700,US,857,LGA,214,2164,DCA,0,2,13,N737UW,ontime,-7,210,210,179,1130,1115,-15,164.5513,14.49,2015,2,19,6/1/2002
700,US,958,LGA,214,2166,DCA,0,2,13,N722UW,ontime,-9,95,95,67,835,816,-19,164.49,14.49,2015,2,19,7/1/2002
700,US,1057,LGA,214,2168,DCA,0,2,13,N756UW,ontime,-9,120,120,97,900,852,-8,164.395,14.4701,2015,2,19,8/1/2002
700,US,1156,LGA,214,2170,DCA,0,2,13,N741UW,ontime,-5,105,105,88,845,840,-5,164.4,14.48,2015,2,19,9/1/2002
700,US,1255,LGA,214,2172,DCA,0,2,13,N737UW,ontime,-2,50,50,28,750,759,9,164.42,14.495,2015,2,19,10/1/2002
